0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
0.000000e+00	2.407637e-03	9.607360e-03	2.152983e-02	3.806023e-02	5.903937e-02	8.426519e-02	1.134948e-01	1.464466e-01	1.828034e-01	2.222149e-01	2.643016e-01	3.086583e-01	3.548577e-01	4.024548e-01	4.509914e-01	5.000000e-01	5.490086e-01	5.975452e-01	6.451423e-01	6.913417e-01	7.356984e-01	7.777851e-01	8.171966e-01	8.535534e-01	8.865052e-01	9.157348e-01	9.409606e-01	9.619398e-01	9.784702e-01	9.903926e-01	9.975924e-01	1.000000e+00
